distribution	N1_recent	N2_recent	N2_ancient	Nanc12	T_N2_ancient	T_merge_2_into_1
posterior_neuralnet	2.44193536108254	6.38770136782695	0.440438678248347	3.02835757999992	0.00381603297099072	0.0446296986244143
posterior_neuralnet	2.58539406501305	6.10493652892812	0.843533056871552	2.18802335593373	0.000252054617911771	0.0859035498060765
posterior_neuralnet	3.75003648629389	2.19305247215498	0.563837816395158	2.16935452185769	0.0110573438224483	0.0522263636816871
posterior_neuralnet	2.90999941223152	2.62161786188086	0.861857206274479	1.86337284204451	0.0228010298833983	0.0740880907146286
posterior_neuralnet	3.52046236478681	2.80684198491279	0.512941172133208	1.95826430235038	0.00275733867073615	0.0475877219680769
posterior_neuralnet	1.76803813307259	1.20081198161414	0.390485957669002	1.79557373504088	0.0280180919392941	0.0714594760256716
posterior_neuralnet	3.68737689432201	2.10204472551851	0.881783996974814	2.3993830115197	0.0104421287675175	0.0569024443106385
posterior_neuralnet	1.42162322652931	3.76830660298541	0.723789687845792	2.11058941917978	0.00567092584326172	0.0508280180808042
posterior_neuralnet	1.22025511840934	2.37008755348748	0.442648181331669	2.77308218893056	0.00495733301155052	0.0456319853172013
posterior_neuralnet	4.55445236909253	1.55449623340024	0.514706815077955	1.9906133631488	0.006915528627102	0.0477534059023072
posterior_neuralnet	5.06239966618253	2.45038566204874	0.384476024525338	2.13420299151962	0.0157001084677199	0.0462781625182178
posterior_neuralnet	1.88113836527453	2.40127786363046	0.452890118051354	2.69407561199605	0.0189067666811175	0.053288080790425
posterior_neuralnet	4.02334856033325	1.36084335345647	0.521824734251465	2.27893153661756	0.00831973488899109	0.0485188353124958
posterior_neuralnet	2.94516735120813	1.77619879718376	0.599307819153409	2.00631612687723	0.00530995520587228	0.0827429642819683
posterior_neuralnet	6.1835132641382	1.68961892046011	0.841786731833921	1.91198113508007	0.00378486225400729	0.0474859713572249
posterior_neuralnet	1.49880430586927	1.55525949602843	0.474704486405102	1.73437272598846	0.0290115734161513	0.0551927669424457
posterior_neuralnet	3.15173557556442	1.64108224428174	1.13198635260077	1.8712006475936	0.0348216355594396	0.0473241161492965
posterior_neuralnet	1.75519036318878	2.7783942305074	0.695434911721834	3.47771385700432	0.00425685975660064	0.0608390546409816
posterior_neuralnet	4.42515858704215	2.67025299559982	0.310932640789362	1.67465296507015	0.00636578024899327	0.0456609927333549
posterior_neuralnet	6.05568667831632	2.79287378811577	1.44936301776182	1.69269319107281	0.0433720729991453	0.0601760972810391
posterior_neuralnet	3.896552697719	3.29752065896335	0.483054307749975	2.18489804717979	0.0165258475219019	0.0523413251774862
posterior_neuralnet	5.09246762672331	2.28740650741339	0.585972469372929	2.49712988943633	0.00938474060085817	0.0760076414327398
posterior_neuralnet	1.88311920870046	1.21199441815482	0.949735026245485	1.90964234024253	0.00196822158044375	0.0546558630937119
posterior_neuralnet	3.42958426259167	2.6265135862363	0.295712599926478	2.26713209058709	0.00833093650236235	0.0401226719459567
posterior_neuralnet	3.99027749493818	1.3063085811709	0.637815329567181	3.30675291337254	0.00730374444034324	0.0828873816726478
posterior_neuralnet	1.66735306399492	2.0437020959252	0.347647642259853	1.76217683309333	0.0299498947006608	0.0731971202727704
posterior_neuralnet	1.60945083653428	5.86446550572833	0.429956180008873	2.8216179483943	0.00652279199519036	0.0524636260426494
posterior_neuralnet	5.48358496350346	4.0154953323643	1.35013329218175	1.89257794035257	0.0174445257532017	0.05259708890096
posterior_neuralnet	4.16334920251263	3.58693633730594	0.912125671734807	1.72677330017393	0.0374305911301976	0.0710502212557722
posterior_neuralnet	3.14742299119217	1.16469704631785	0.665375679472284	1.8817288686331	0.0286863875541014	0.0486917834452529
posterior_neuralnet	2.89838446266565	2.5923658341508	0.399452552324417	2.32569395279641	0.0308526507224472	0.0662422803581598
posterior_neuralnet	2.29587852790913	2.09116610064726	0.55364463454736	2.29820123658713	0.00792724646049009	0.0659766392312075
posterior_neuralnet	1.64884912153017	1.51190791479648	0.578191661764513	1.75728950875582	0.0335287248632182	0.0637268587578975
posterior_neuralnet	3.93560612943209	1.52830876537404	0.480827211700668	1.82436567797073	0.0290691593276764	0.0581613778450569
posterior_neuralnet	5.4901282562164	1.22325530614795	0.283394415476515	2.36159615949933	0.0209424345186441	0.0535757239038798
posterior_neuralnet	2.5022120314774	1.84220960646739	0.547834450486351	2.05169779195248	0.012071767966405	0.0581401953636275
posterior_neuralnet	6.9510216622948	3.05936754616107	0.672456566686138	2.72138276155825	0.0107082450796752	0.0548306206932943
posterior_neuralnet	2.088567720131	3.35379179803287	1.85488658005249	1.98740365179621	0.0107746769347318	0.0483059006952026
posterior_neuralnet	2.89725880541107	4.90863993363825	0.295812586742353	2.62283244508289	0.0457793288645891	0.072145919794179
posterior_neuralnet	2.79874654926271	4.19527848181862	0.381775870011956	2.15305059345095	0.0158316026047395	0.0738820194077491
posterior_neuralnet	4.77002075067539	7.18393547530331	0.705473591548937	2.37910518137369	0.0217310936247709	0.0456761426446098
posterior_neuralnet	7.45949875869867	1.14128996523466	0.431110219145905	1.81323103609362	0.0173233974038595	0.0511292636178384
posterior_neuralnet	4.94559830519935	1.60625620350093	0.675365301023939	2.0069456683232	0.0304919466238885	0.0762403316776691
posterior_neuralnet	4.89689471087932	3.4184148159727	1.99893502217185	2.7567079137808	0.018005355307322	0.0785616015623595
posterior_neuralnet	6.01193976537764	4.87859344461636	1.03021495139787	2.98874803157979	0.014967769741875	0.0557786629102254
posterior_neuralnet	2.98103833353822	2.32811477563563	0.799199120651483	1.72552137647027	0.00938425613612764	0.0514445579668292
posterior_neuralnet	4.99349720420219	1.95915871015053	0.930873988620995	3.45898725179592	0.0238025248132317	0.0637523769362971
posterior_neuralnet	5.10907586829676	2.18812499597696	0.721369516954616	2.46576649451494	0.0481401918746098	0.074675604975188
posterior_neuralnet	2.77760119935484	2.29372513602835	0.705463718585159	2.08373942783294	0.00537751042620479	0.0702838739766645
posterior_neuralnet	3.44385365739156	5.63126188701311	1.05734098450496	1.71401177981332	0.00760250632125792	0.0540306737802002
posterior_neuralnet	2.75125198580932	1.90503239284153	0.788708705821253	2.54982019411733	0.0418411541410926	0.075136127314171
posterior_neuralnet	5.22957633003238	7.41913368495516	0.523032443944835	2.08652665064466	0.00294454326016321	0.0816106770426742
posterior_neuralnet	3.66559208806382	3.4354900191918	2.29664148804868	6.26315697511212	0.0222607490585153	0.0692708473731774
posterior_neuralnet	1.30311425380581	2.30085464447967	1.09488396568275	2.12161595444722	0.0429534819260682	0.0657719791548639
posterior_neuralnet	1.76330544635262	1.31663638697594	0.646911982946142	1.94632536488134	0.0165000992852056	0.0536733008441355
posterior_neuralnet	2.82215072355078	5.00060544682502	0.265231089948619	2.21127647968919	0.026336716371088	0.0483439030155668
posterior_neuralnet	1.8091663522669	5.57421962930381	0.486432292205961	1.92151975980479	0.00443429778747964	0.0856100811049605
posterior_neuralnet	1.84112001695344	2.40724451760379	0.447906298511588	1.58486579321065	0.0193651912508859	0.0627070408165125
posterior_neuralnet	1.03527616293775	2.53249856326478	0.465218849576601	3.72560543608517	0.0104248209960056	0.0507218289657468
posterior_neuralnet	5.35247727774879	0.82863829022803	0.329593128765071	1.92161398742936	0.0229499206502301	0.046690948483629
posterior_neuralnet	3.09542119438401	1.49132840583714	0.572805437101553	2.31122268546062	0.0264156570639002	0.0579673642996922
posterior_neuralnet	3.26536323492836	1.4383943209295	0.624815083370439	2.08065532413418	0.014839984012929	0.0652803569450984
posterior_neuralnet	2.49634674049353	1.6619958494435	0.60768787174824	3.51256946707309	0.0177561001270139	0.0602945468071193
posterior_neuralnet	2.66530111146176	2.25514809095434	0.848062750113622	1.72222797214557	0.0308490619116725	0.0751359089676296
posterior_neuralnet	2.60319058054548	1.35081093844187	0.559588369698631	2.03382484998157	0.0119601808470293	0.0561701823387661
posterior_neuralnet	1.8023001445484	3.43596725714581	0.547844312050815	2.19343361437242	0.00721991516406996	0.0501394014498451
posterior_neuralnet	2.17601657049676	4.02236793996798	0.375505769592861	2.07477691642765	0.012777206138498	0.0471028366249857
posterior_neuralnet	5.27171659662084	1.21692382454362	0.350855698372545	2.54498949514101	0.0148835717087994	0.0465818227646059
posterior_neuralnet	3.15642478770538	1.63680978783041	0.355015831873107	1.83359842735112	0.0212681026222879	0.0681594678202092
posterior_neuralnet	5.81916957415758	2.54099521055117	0.399231312751976	2.10569528442717	0.0187819586662007	0.0506908314411982
posterior_neuralnet	4.17704148474174	2.17374622057218	0.244774344133032	2.76386663763706	0.0181880546047111	0.0440471577325518
posterior_neuralnet	7.51207961119088	3.07205682587914	0.455269230446677	4.06488393000728	0.0239667326717236	0.0716887081448007
posterior_neuralnet	1.68045807672686	1.5257573717258	0.803016692069821	1.94186545807343	0.0317583065552928	0.0623547354684678
posterior_neuralnet	5.12174322806178	0.961902414825401	0.457513440251114	1.9360847173001	0.00432776201448695	0.0431682305825262
posterior_neuralnet	2.04301939481775	3.83672010928108	0.665454237810968	1.79509145577431	0.00823035632688209	0.070685123811799
posterior_neuralnet	2.06118166934139	0.771563861591299	0.52800546270587	2.02357406948826	0.0102175399644613	0.055869363064593
posterior_neuralnet	1.24106922034916	1.65664457613468	0.890914223778342	1.69546602681204	0.0217757122024899	0.0528271193853739
posterior_neuralnet	2.1017712219397	1.94928723040828	0.401433696729388	1.71831784201817	0.0211302249669487	0.0448743506068599
posterior_neuralnet	6.61320191319389	1.1838606643557	0.437042122008253	1.76159923743307	0.032012791521158	0.055257821417414
posterior_neuralnet	3.84749845438206	1.19804417808812	0.386958415560858	2.07735631468404	0.0392175202118952	0.0566540497347648
posterior_neuralnet	4.08704241506268	2.64075851779563	0.575132411293929	2.1888350571077	0.007769822630468	0.0601957917183567
posterior_neuralnet	2.47219510161421	2.06004362150618	0.574537658442307	1.87569724200595	0.00521050876286266	0.0541306384415693
posterior_neuralnet	2.1236054623372	1.88061294531765	0.371884022271048	1.97306362515899	0.0491576495241447	0.0748251530509584
posterior_neuralnet	5.67731640911262	2.85814874981117	0.444532285335415	2.42481628348111	0.0143114840077482	0.0494765681413797
posterior_neuralnet	2.53987149737236	1.99370992116983	0.671506001577297	2.45232687068589	0.0189086079672358	0.0682964937334361
posterior_neuralnet	5.13322475810001	4.10512505744897	0.98010221797614	1.73093403424308	0.0104172050405024	0.0504514650386937
posterior_neuralnet	1.64865955968529	1.96032218543218	1.04248663151711	2.50176048490467	0.0213487097051434	0.0520093429341088
posterior_neuralnet	2.92476427497268	2.46685167971115	0.815162920578624	1.99423534591325	0.0100623461195394	0.0767676639712266
posterior_neuralnet	1.68815159638878	2.53897687184659	0.21692406464231	2.52659087307655	0.041114428963657	0.0694652083463858
posterior_neuralnet	5.13690276404388	1.51201732151701	0.592476157979388	4.5330946914977	0.0247626739541658	0.0656781561335239
posterior_neuralnet	1.7644818232373	1.49848781581059	0.708821648324485	2.21742937700132	0.0451255907545657	0.0744030946753394
posterior_neuralnet	5.44661068707161	6.05666964570627	0.605420165543788	2.69234744994258	0.00108798997996764	0.0509311909933879
posterior_neuralnet	2.25326270893583	1.88676927108117	0.619211839938329	1.5613035761168	0.00889647811295021	0.046764849095415
posterior_neuralnet	3.30371625919665	2.62496368915725	0.577177974989658	2.03761096870688	0.0233435173295333	0.0727556602728473
posterior_neuralnet	3.53218141513127	1.91807310842981	0.678010680463683	2.7081629228964	0.0129288164800634	0.0704593160207899
posterior_neuralnet	3.40027258463264	2.50729548039582	0.492635128506593	1.85411114459899	0.0293271329209842	0.0647568016907196
posterior_neuralnet	2.0577319653713	2.35082356655839	0.494827204937537	1.85838556346255	0.0123168449531612	0.0444752440583353
posterior_neuralnet	4.26848546875144	2.86295235321879	0.259961164494984	3.32612132894061	0.0399511354073311	0.0608356238780055
posterior_neuralnet	1.51558057972951	1.24624876628721	0.702844926714399	2.46729586317687	0.00645136665398744	0.0500858858642516
posterior_neuralnet	4.77336020574044	4.016604506714	1.26227729348394	2.22103733992022	0.0251337320074778	0.061050048791962
posterior_neuralnet	3.77255674298766	3.88957576950107	1.24263269963185	2.38351669618117	0.0288775369203232	0.0603673158728193
posterior_neuralnet	2.13258061136037	1.61632143765808	0.447238664677799	1.88927192210454	0.0138337298017957	0.0517649135729464
posterior_neuralnet	2.44106914059286	2.17640672397016	0.436444163563114	2.09977776281523	0.0159101295522641	0.0628447770839058
posterior_neuralnet	4.46031397501394	4.38173267772736	0.879141492137968	1.97229776214129	0.00150372722163029	0.046240518432388
posterior_neuralnet	2.64910765955917	2.36952730760929	1.26014488351094	3.07934633782535	0.00918075085474597	0.0865354438935526
posterior_neuralnet	2.05097951099107	1.65391905853232	0.646525545040517	2.73468024606066	0.0140861262283075	0.0581239761870278
posterior_neuralnet	0.736615227097614	3.00105464077085	0.375450697127122	1.7912496323224	0.0126988174842221	0.045839967728305
posterior_neuralnet	1.73568014693593	3.40798967419946	1.05312712742825	3.50520874888807	0.0013782728813892	0.0745051742293923
posterior_neuralnet	5.62635643297717	2.2175122580823	1.05833857692684	1.92006856831295	0.0152091300527884	0.0447174666836889
posterior_neuralnet	2.47662096936585	1.27332731274364	0.489536708765495	2.14410780535185	0.0177538564559414	0.0657519921797438
posterior_neuralnet	2.23723621652852	0.968484515549671	0.434216830980897	2.01506351760491	0.0311984927117321	0.050837822591047
posterior_neuralnet	3.31051584724593	5.29246097552289	0.855058501544778	1.92183925944061	0.00349222919075451	0.0504938796474299
posterior_neuralnet	1.1910189401385	1.10962377492859	0.449823564203034	5.48223371151541	0.04146000744212	0.0726377931479035
posterior_neuralnet	3.15856577630354	4.3133809424046	1.1780155238276	1.70461129065396	0.00324962906474031	0.0569359291032396
posterior_neuralnet	3.81362282780645	3.23095147491227	0.86399502828544	2.26370302072265	0.00754232686501865	0.0448178032537153
posterior_neuralnet	3.8807443558453	2.58591659990216	0.316662081820014	2.07964186228074	0.0126661073028563	0.0433225920873627
posterior_neuralnet	1.56126929080436	3.47401685441864	1.7299391393754	2.18664588636873	0.0169870479672683	0.0502656743411954
posterior_neuralnet	1.5785189735006	1.45677608653578	0.511614843599628	2.81178833245063	0.012098067840363	0.0501079508150743
posterior_neuralnet	4.02543411375093	4.493946174944	0.830718290689104	2.02329851598482	0.0202761725598276	0.0478045509898814
posterior_neuralnet	2.00237923939616	2.43511701965234	0.581244659117656	1.82029546646415	0.0324565111732605	0.0696385000900661
posterior_neuralnet	6.03817383647867	1.0621924465657	0.441883428513906	2.62602069376806	0.0201534719941261	0.0670046922589216
posterior_neuralnet	1.78950627973042	1.4185489271624	0.377368989443035	2.93484041930488	0.0129194797499648	0.0450194917695349
posterior_neuralnet	5.84707123015099	3.74624362263942	0.466788822254627	1.82669782030203	0.00645683144527887	0.0555668704957138
posterior_neuralnet	1.19002468678767	1.19279349717859	0.510420914658157	2.12057846424937	0.0137834550284402	0.0549075239116793
posterior_neuralnet	2.53391234614855	2.5971246118781	0.403291725745948	2.17779982142235	0.00677888560850798	0.0486244486118559
posterior_neuralnet	4.00472972534169	2.14815014586582	0.358836558831831	2.28860675633372	0.000670244975196926	0.0415983675982749
posterior_neuralnet	1.44829136137228	1.38357158445572	0.467495073894477	2.29404493834608	0.0118529062145391	0.0578923464320944
posterior_neuralnet	3.33610863624487	3.00498681897195	0.304707119662726	1.80731521749453	0.0150638826599072	0.0452704272061677
posterior_neuralnet	2.44905436634801	1.59546374671139	0.39230326083434	1.98036649323138	0.0322569328340357	0.0525129920312531
posterior_neuralnet	4.94664034398155	3.62541035135398	0.605241437391878	1.88425452628946	0.0139049118749637	0.061459253090493
posterior_neuralnet	7.09777926892234	6.56856322956388	0.36185839791084	4.76355559342382	0.0146898124461222	0.054394591667363
posterior_neuralnet	3.64119904641869	1.71360989691099	0.693483513744728	2.5832096572188	0.0093584404375815	0.0539034680054184
posterior_neuralnet	1.90943278316857	3.59782577982216	0.614989064495726	1.83280986767311	0.011567754518378	0.084753328464736
posterior_neuralnet	1.5826550074051	2.74618417143131	0.447204590658811	1.94303360187919	0.00658743524890316	0.0469399726974617
posterior_neuralnet	1.20446728548611	1.60972647970352	0.738961030312478	2.12140418649129	0.0294892931775162	0.0561561036392704
posterior_neuralnet	1.68362314862832	4.80068146486329	0.720756369087994	1.8943466566057	0.0147072374884745	0.0745340945343958
posterior_neuralnet	7.14351047850579	1.5631798873941	0.720784793916805	1.69530968121832	0.000796995402257285	0.0563712573303687
posterior_neuralnet	2.00469492273011	5.70497020762394	2.50383960771947	1.57975000728732	0.0290909314977344	0.0701876678929358
posterior_neuralnet	2.37303026665655	3.13849649128081	0.910791142404927	3.99684715563151	0.00452061493213749	0.0448158685612529
posterior_neuralnet	1.61134520793871	1.77263393614805	0.784731091069335	1.89834734995851	0.0426103162012644	0.0649901648994688
posterior_neuralnet	2.9011473325825	2.86415318290525	0.978307865445629	2.57337849909206	0.0139809358825221	0.0813125160967514
posterior_neuralnet	1.38583290954785	2.98239934595863	0.604941591641414	1.5841232638863	0.0130738082418781	0.0426518777677303
posterior_neuralnet	4.59956619524233	4.27872036776919	0.750546853136041	2.25221027065675	0.00158100915379077	0.0585424478470563
posterior_neuralnet	1.90133462266419	1.6264415183631	0.887528652131826	2.26857958328886	0.0118007126353989	0.0504384753271697
posterior_neuralnet	2.92071266728597	1.4551362017132	0.50575902701641	2.0619837742422	0.00454439243202927	0.0591320945136546
posterior_neuralnet	1.42262657552459	1.24699746352373	0.848236563718498	2.12674496540772	0.0232686898807151	0.0638160761190097
posterior_neuralnet	4.01080805044885	4.6975403928499	1.01300585667703	2.40965059543283	0.00749131004609211	0.0547920428174748
posterior_neuralnet	2.76416239905043	5.03415410121988	1.06878681584093	1.73321126151729	0.00492072027009369	0.0525361461784791
posterior_neuralnet	2.70107716176912	1.5886050786119	0.777902007795508	3.05456450299676	0.0226488220619261	0.0465497298516586
posterior_neuralnet	4.77063795789993	1.96858283872011	0.942267638970715	2.12872848021813	0.0465204430606958	0.0765595908181908
posterior_neuralnet	1.97556336920494	1.65193807531571	0.691268347506155	1.79202528162207	0.00509662210634107	0.0910673089392004
posterior_neuralnet	4.74372187925012	1.13699479775368	0.4034007893402	1.98803605090212	0.00157674453628812	0.0488914831765386
posterior_neuralnet	1.37580190277858	1.36039450891554	0.711828051629904	4.1349206863323	0.0431210082847879	0.064223864310196
posterior_neuralnet	4.42806926492961	9.67760219125293	0.624454726571782	1.96931631525567	0.00273223176647794	0.0734896412711623
posterior_neuralnet	3.75265794027565	1.75041758156035	0.34710806575767	2.03234830884456	0.0127213817968577	0.0453881813168537
posterior_neuralnet	4.84029147107039	4.42727552058725	0.364547620996805	1.89866515509167	0.0238893482758872	0.0530116420342559
posterior_neuralnet	2.63920037154043	2.82579801651006	0.744731962294657	2.13968230890657	0.0137776812982212	0.045267934358001
posterior_neuralnet	5.16831716701064	3.99781467342079	0.634756286358278	4.6616721438285	0.00138680254351224	0.0508274595527622
posterior_neuralnet	1.61915306780302	3.15404274429499	0.592420392435998	1.77791787368066	0.0349778376643494	0.0690496767607781
posterior_neuralnet	1.83067390180443	5.86687470361501	0.48501743027385	1.8090335643965	0.0110557247326472	0.0498098682902843
posterior_neuralnet	5.60277533375657	1.86060796238456	0.839291969574955	1.80761716190859	0.0061914487701041	0.0703492151588284
posterior_neuralnet	2.17618780123016	1.97302637266289	0.846530410720627	1.91368964808644	0.0275457326636677	0.0858290689636272
posterior_neuralnet	5.0628601435832	1.9992401375426	0.644991864114524	2.11430448152768	0.0196064046472056	0.0468917926562855
posterior_neuralnet	3.96871859986492	1.0705653062003	0.436158581324323	2.74843872445525	0.0125606281690026	0.0429939384169384
posterior_neuralnet	2.50858867144	2.24198047046851	0.521863945792708	1.90851878385009	0.0329990018313897	0.0731906424111749
posterior_neuralnet	2.67332930660032	2.16267228639729	0.43495802150203	2.25003641403733	0.0120639857376226	0.0501604594967687
posterior_neuralnet	5.12368058354851	1.88268307754439	0.351500471345779	2.72131053907899	0.00748882910022106	0.0481023323998081
posterior_neuralnet	1.57125359081843	7.27962159440222	0.385059886793097	2.38791579053505	0.0109509353813268	0.0500260378348113
posterior_neuralnet	3.25191475050655	3.44842489956008	1.16468299104527	4.28418016836823	0.00591118092812522	0.0505976451246486
posterior_neuralnet	5.72541393775826	1.26020689068525	0.385197526470073	2.12070593552296	0.0222977815708163	0.045007511590888
posterior_neuralnet	1.39722718520645	2.13478507702045	0.573043788066816	2.67073405633137	0.0161591205275111	0.058569284313446
posterior_neuralnet	3.4507550498427	3.57012558546995	1.42741334914494	4.54927105516124	0.0206715141511868	0.0618748821874642
posterior_neuralnet	4.12864156391335	3.08488334246998	0.399052310180545	1.85878793191817	0.00243342912583563	0.0512556182516799
posterior_neuralnet	2.20397391625349	2.62820596520436	0.676657808145524	2.47921069466444	0.0141176824867586	0.0613114003368108
posterior_neuralnet	3.75938623086661	1.24841879052081	0.336316523991261	1.90625163295003	0.0144721030334038	0.0466901630119006
posterior_neuralnet	3.17573385525628	4.70918678112175	0.96382203300455	1.95869636899628	0.00573277140531106	0.0751310499277677
posterior_neuralnet	1.08701505772436	3.86925410772356	0.431963735917102	2.25689249775148	0.0129439183847116	0.05223560979868
posterior_neuralnet	4.66708098975203	3.46661386277122	0.230555389586899	3.25058330163475	0.00931902153780866	0.0392125082064824
posterior_neuralnet	1.32205180346537	5.83059909240987	1.05110604981584	1.95494389149458	0.0128699136889906	0.0498477802111
posterior_neuralnet	1.6759100041441	2.25216970006935	1.25419503821098	1.69598585355629	0.00942295397000461	0.0501385556490706
posterior_neuralnet	1.29149862028393	4.70196311355491	0.859828062277479	2.41257943267699	0.0362130666749471	0.0534840886288563
posterior_neuralnet	1.71319786909992	1.63281911943253	0.338036658602833	1.69380090647773	0.0197038846126824	0.0495828493324895
posterior_neuralnet	3.51069269669968	1.90127273627234	0.442581589810341	2.21944334288624	0.00400885411453515	0.0497202637308636
posterior_neuralnet	1.11339519765701	0.870971930490153	0.357714999922901	1.43561808525324	0.0251662417274294	0.044177707480632
posterior_neuralnet	4.67263936737354	2.33880523572867	0.741816582426019	3.77310198397476	0.0196565173061675	0.0482777109666832
posterior_neuralnet	3.05575969799662	1.89562409798909	0.645579469751214	1.85198817075505	0.0210646225727837	0.04010307523848
posterior_neuralnet	7.75464437018435	4.84836324370889	1.14659747804171	1.6021549583464	0.00648597460265832	0.0610266332004266
